"CandidateID","FirstName","LastName","Gender","RequisitionID","ApplicationDate","Source","CurrentStage","JobID","DepartmentID","JobTitle","JobLevel","Recruiter","InterviewScore","OfferAccepted","DaysToFill"
517942,"Emily","Pineson","Female",701858,2025-02-27,"LinkedIn","Rejected",15,4,"IT Manager",4,"R. Thomas",3.9,NA,NA
517943,"Camila","Caldlin","Female",700422,2024-09-30,"Networking Event","Applied",11,3,"Senior Product Manager",4,"S. Lee",NA,NA,NA
517944,"Jonathan","Dalfield","Male",702398,2024-02-05,"Indeed","Applied",2,1,"Chief Operating Officer",9,"K. Brown",NA,NA,NA
517945,"Avery","Crossunway","Female",702430,2026-01-17,"LinkedIn","Final Interview",12,3,"Director of Product",6,"M. Davis",3,NA,NA
517946,"Albert","Reedoward","Male",700193,2024-10-15,"Agency","Phone Screen",2,1,"Chief Operating Officer",9,"S. Lee",NA,NA,NA
517947,"Destiny","Fordunmont","Female",701146,2024-06-26,"Career Site","Applied",14,4,"Systems Administrator",2,"K. Brown",NA,NA,NA
517948,"Albert","Silveroford","Male",701606,2025-03-16,"LinkedIn","Rejected",31,8,"Director of Sales",6,"J. Watson",4.1,NA,NA
517949,"Charlie","Reeduby","Female",702038,2024-12-04,"Indeed","Rejected",15,4,"IT Manager",4,"T. Nguyen",3.6,NA,NA
517950,"Owen","Haylinwin","Male",702688,2025-08-30,"LinkedIn","Interview",12,3,"Director of Product",6,"S. Lee",4.8,NA,NA
517951,"Melanie","Oakarberg","Female",702008,2025-01-25,"Indeed","Interview",1,1,"Chief Executive Officer",10,"T. Nguyen",4.4,NA,NA
517952,"Miles","Hawkingquist","Male",702354,2025-11-23,"Agency","Withdrawn",28,8,"Sales Development Representative",1,"R. Thomas",NA,NA,NA
517953,"Austin","Dalemore","Male",702016,2024-11-25,"Indeed","Rejected",12,3,"Director of Product",6,"S. Lee",2.1,NA,NA
517954,"Dakota","Dalton","Non-Binary",701097,2025-08-25,"Indeed","Withdrawn",25,7,"Marketing Specialist",1,"T. Nguyen",NA,NA,NA
517955,"Kyle","Rockencroft","Male",702729,2026-02-02,"LinkedIn","Offer Extended",36,10,"Customer Support Manager",3,"K. Brown",3.9,"Pending",27
517956,"Eliana","Camunshire","Female",701704,2024-07-19,"Internal","Offer Extended",23,6,"HR Manager",4,"K. Brown",2.5,"Pending",14
517957,"Madison","Meadonson","Female",700949,2025-07-11,"Referral","Interview",23,6,"HR Manager",4,"D. Patel",3.7,NA,NA
517958,"Clara","Foxerden","Female",702133,2025-10-07,"Career Site","Rejected",1,1,"Chief Executive Officer",10,"R. Thomas",3.4,NA,NA
517959,"Finley","Oakelcroft","Non-Binary",701677,2024-11-15,"LinkedIn","Hired",5,2,"Software Engineer II",2,"M. Davis",3.6,"Yes",35
517960,"Peyton","Hallenstrom","Female",701236,2024-03-16,"Campus","Rejected",3,1,"Vice President",8,"R. Thomas",4,NA,NA
517961,"Rachel","Springsonlin","Non-Binary",700345,2025-02-04,"Networking Event","Phone Screen",25,7,"Marketing Specialist",1,"T. Nguyen",NA,NA,NA
517962,"Naomi","Westuland","Female",700348,2025-10-31,"Agency","Rejected",34,9,"Director of Operations",6,"J. Watson",2.6,NA,NA
517963,"Brooklyn","Bennfield","Non-Binary",701632,2025-09-19,"Career Site","Interview",29,8,"Account Executive",2,"M. Davis",4.4,NA,NA
517964,"Owen","Swanenworth","Male",700389,2024-12-29,"Indeed","Phone Screen",11,3,"Senior Product Manager",4,"K. Brown",NA,NA,NA
517965,"Ana","Sandinghart","Female",700505,2026-02-18,"Campus","Rejected",24,6,"Director of HR",6,"M. Davis",4.8,NA,NA
517966,"Jasmine","Fairaridge","Female",700111,2026-02-19,"LinkedIn","Withdrawn",1,1,"Chief Executive Officer",10,"R. Thomas",NA,NA,NA
517967,"Morgan","Eastenmere","Female",700913,2025-05-22,"Career Site","Offer Extended",28,8,"Sales Development Representative",1,"J. Watson",2.9,"Pending",42
517968,"Dominic","Caminwall","Male",701759,2024-02-11,"LinkedIn","Applied",2,1,"Chief Operating Officer",9,"R. Thomas",NA,NA,NA
517969,"Justin","Wolfanton","Male",701117,2024-01-18,"Agency","Final Interview",27,7,"Marketing Director",5,"S. Lee",3.7,NA,NA
517970,"Blair","Bramenton","Female",702662,2024-07-14,"Career Site","Final Interview",11,3,"Senior Product Manager",4,"J. Watson",3.4,NA,NA
517971,"Jayden","Stormtonman","Male",702277,2024-05-24,"Referral","Rejected",40,11,"General Counsel",8,"M. Davis",3.4,NA,NA
517972,"Eva","Willingway","Female",700378,2025-03-07,"Networking Event","Phone Screen",40,11,"General Counsel",8,"D. Patel",NA,NA,NA
517973,"Nathan","Lakeeden","Male",701306,2024-02-27,"LinkedIn","Phone Screen",36,10,"Customer Support Manager",3,"M. Davis",NA,NA,NA
517974,"Jeremiah","Radenland","Male",701287,2025-08-03,"Campus","Rejected",6,2,"Senior Software Engineer",3,"K. Brown",4,NA,NA
517975,"Sawyer","Stormellwell","Male",700231,2025-01-31,"Agency","Hired",39,11,"Corporate Counsel",4,"D. Patel",3.4,"Yes",73
517976,"Kai","Riverman","Female",700768,2025-07-02,"Indeed","Phone Screen",15,4,"IT Manager",4,"T. Nguyen",NA,NA,NA
517977,"Alex","Preselthorne","Male",700316,2024-07-24,"LinkedIn","Phone Screen",34,9,"Director of Operations",6,"J. Watson",NA,NA,NA
517978,"Lillian","Ellanwin","Female",701726,2025-12-14,"Indeed","Applied",4,2,"Software Engineer I",1,"M. Davis",NA,NA,NA
517979,"Dakota","Wolfanmore","Male",701989,2025-04-26,"LinkedIn","Applied",37,10,"Director of Customer Support",5,"A. Carter",NA,NA,NA
517980,"Ruby","Foxifield","Female",702470,2025-10-25,"LinkedIn","Rejected",13,4,"IT Support Specialist",1,"A. Carter",4,NA,NA
517981,"Avery","Westsonby","Female",701321,2025-07-06,"LinkedIn","Interview",16,5,"Financial Analyst",2,"D. Patel",4.5,NA,NA
517982,"Seth","Roseanlin","Male",701979,2025-01-23,"Indeed","Final Interview",24,6,"Director of HR",6,"R. Thomas",4,NA,NA
517983,"Maria","Quilleward","Female",701827,2025-03-15,"Career Site","Interview",20,6,"HR Coordinator",1,"T. Nguyen",4.6,NA,NA
517984,"Nicole","Norden","Female",700149,2024-09-05,"Career Site","Final Interview",3,1,"Vice President",8,"T. Nguyen",3.2,NA,NA
517985,"Leo","Whitilin","Male",701120,2024-01-18,"Referral","Interview",27,7,"Marketing Director",5,"D. Patel",3.6,NA,NA
517986,"Jose","Quillemere","Male",701655,2025-05-16,"Career Site","Applied",1,1,"Chief Executive Officer",10,"A. Carter",NA,NA,NA
517987,"Hannah","Parkomont","Female",700643,2025-11-10,"Campus","Phone Screen",35,10,"Customer Support Representative",1,"S. Lee",NA,NA,NA
517988,"Harper","Crossanworth","Female",702006,2026-02-09,"Referral","Hired",2,1,"Chief Operating Officer",9,"M. Davis",3.8,"Yes",74
517989,"Leo","Northashire","Male",700759,2024-04-30,"Referral","Applied",5,2,"Software Engineer II",2,"S. Lee",NA,NA,NA
517990,"Rowan","Glenlinford","Male",701243,2025-05-19,"Indeed","Phone Screen",1,1,"Chief Executive Officer",10,"M. Davis",NA,NA,NA
517991,"Quinn","Marwood","Male",701878,2025-05-19,"Indeed","Interview",18,5,"Finance Manager",4,"R. Thomas",3.2,NA,NA
517992,"Harley","Crowinstone","Male",700004,2024-04-02,"Referral","Rejected",38,11,"Legal Analyst",2,"S. Lee",4.5,NA,NA
517993,"Kevin","Westward","Male",702459,2024-06-24,"Indeed","Hired",11,3,"Senior Product Manager",4,"M. Davis",3.8,"Yes",50
517994,"Samantha","Longarridge","Female",700188,2024-06-10,"Career Site","Phone Screen",19,5,"Director of Finance",6,"S. Lee",NA,NA,NA
517995,"Noah","Wolfcrest","Male",701590,2025-08-15,"Internal","Rejected",20,6,"HR Coordinator",1,"M. Davis",3.3,NA,NA
517996,"Isabella","Langawin","Female",701851,2024-11-19,"LinkedIn","Phone Screen",21,6,"HR Generalist",2,"R. Thomas",NA,NA,NA
517997,"Micah","Beckenmere","Male",700378,2025-07-01,"LinkedIn","Offer Extended",40,11,"General Counsel",8,"D. Patel",2,"Pending",53
517998,"Genesis","Chandlinton","Female",702319,2026-02-20,"Career Site","Withdrawn",11,3,"Senior Product Manager",4,"R. Thomas",NA,NA,NA
517999,"Caroline","Torriman","Female",701376,2025-03-08,"Career Site","Phone Screen",20,6,"HR Coordinator",1,"M. Davis",NA,NA,NA
518000,"Kai","Hayecott","Female",701446,2025-02-04,"LinkedIn","Applied",33,9,"Operations Manager",4,"A. Carter",NA,NA,NA
518001,"Victor","Hollercrest","Male",701755,2024-08-06,"Internal","Hired",6,2,"Senior Software Engineer",3,"M. Davis",2.8,"Yes",65
518002,"Luis","Oakuden","Male",701746,2025-01-11,"Career Site","Rejected",34,9,"Director of Operations",6,"D. Patel",3.6,NA,NA
518003,"Clara","Swanarfield","Female",700378,2025-08-11,"Indeed","Interview",40,11,"General Counsel",8,"D. Patel",2.6,NA,NA
518004,"Blair","Caldweman","Female",701695,2026-01-12,"Referral","Interview",29,8,"Account Executive",2,"D. Patel",2,NA,NA
518005,"Charles","Quillenstone","Male",701237,2026-01-26,"Referral","Rejected",28,8,"Sales Development Representative",1,"R. Thomas",4,NA,NA
518006,"Dylan","Crowelldale","Male",700547,2024-09-26,"Campus","Rejected",37,10,"Director of Customer Support",5,"J. Watson",3.7,NA,NA
518007,"Eleanor","Riverorwood","Female",702550,2025-03-18,"LinkedIn","Interview",3,1,"Vice President",8,"A. Carter",4.4,NA,NA
518008,"Cameron","Fairlinwin","Male",700071,2025-07-09,"Career Site","Interview",19,5,"Director of Finance",6,"J. Watson",2.1,NA,NA
518009,"Jordan","Quillanford","Female",701547,2025-12-21,"LinkedIn","Offer Extended",32,9,"Operations Analyst",2,"D. Patel",2.2,"No",52
518010,"Andrew","Darnleystrom","Male",700210,2024-11-01,"Referral","Final Interview",13,4,"IT Support Specialist",1,"K. Brown",3.9,NA,NA
518011,"Madison","Kendinstone","Female",701500,2024-01-14,"Indeed","Applied",3,1,"Vice President",8,"J. Watson",NA,NA,NA
518012,"Harley","Hayorwood","Female",701457,2025-01-14,"Career Site","Offer Extended",40,11,"General Counsel",8,"R. Thomas",4.8,"Pending",28
518013,"Thomas","Stormostead","Male",700195,2025-06-23,"Career Site","Phone Screen",23,6,"HR Manager",4,"R. Thomas",NA,NA,NA
518014,"Gabriella","Yorkardale","Female",701185,2026-02-11,"Indeed","Offer Extended",39,11,"Corporate Counsel",4,"D. Patel",3.6,"Pending",39
518015,"Hayden","Springward","Female",702363,2025-03-03,"Indeed","Interview",11,3,"Senior Product Manager",4,"D. Patel",3.5,NA,NA
518016,"Paige","Marellden","Female",702463,2024-04-02,"LinkedIn","Rejected",32,9,"Operations Analyst",2,"J. Watson",3.6,NA,NA
518017,"Eva","Kendton","Female",702582,2026-02-20,"Referral","Withdrawn",26,7,"Digital Marketing Manager",3,"K. Brown",NA,NA,NA
518018,"Adam","Stoneorberg","Male",700654,2025-10-09,"Networking Event","Withdrawn",23,6,"HR Manager",4,"R. Thomas",NA,NA,NA
518019,"Eleanor","Lakeleyshire","Female",702073,2025-08-02,"Career Site","Phone Screen",29,8,"Account Executive",2,"T. Nguyen",NA,NA,NA
518020,"Adrian","Stonelinwin","Male",702442,2025-04-09,"Indeed","Interview",21,6,"HR Generalist",2,"D. Patel",4.5,NA,NA
518021,"Mia","Thornberg","Female",700560,2025-03-10,"Networking Event","Interview",1,1,"Chief Executive Officer",10,"M. Davis",2.4,NA,NA
518022,"Erica","Hayhart","Female",701167,2025-12-17,"Career Site","Phone Screen",7,2,"Engineering Manager",4,"D. Patel",NA,NA,NA
518023,"Thomas","Dunarwin","Male",702662,2024-02-19,"Referral","Final Interview",11,3,"Senior Product Manager",4,"J. Watson",2.3,NA,NA
518024,"Diana","Winterunland","Female",702640,2024-09-19,"Internal","Applied",13,4,"IT Support Specialist",1,"R. Thomas",NA,NA,NA
518025,"Leah","Eastonberg","Female",701645,2025-11-30,"LinkedIn","Interview",30,8,"Sales Manager",4,"K. Brown",4.2,NA,NA
518026,"Gabriel","Foxsonbrook","Male",702467,2024-07-31,"Indeed","Phone Screen",10,3,"Product Manager",3,"J. Watson",NA,NA,NA
518027,"Roman","Beckleyby","Male",701439,2024-07-24,"Campus","Withdrawn",12,3,"Director of Product",6,"A. Carter",NA,NA,NA
518028,"Drew","Hollaman","Male",700425,2025-09-01,"Indeed","Applied",30,8,"Sales Manager",4,"R. Thomas",NA,NA,NA
518029,"William","Stoneiward","Male",701558,2025-02-04,"Indeed","Applied",37,10,"Director of Customer Support",5,"R. Thomas",NA,NA,NA
518030,"Logan","Raininland","Female",701076,2024-05-19,"LinkedIn","Hired",34,9,"Director of Operations",6,"J. Watson",3.8,"Yes",69
518031,"Aiden","Hollerdale","Male",700545,2026-02-07,"Indeed","Interview",36,10,"Customer Support Manager",3,"S. Lee",2.2,NA,NA
518032,"Carter","Norlinsen","Male",702787,2024-04-19,"Agency","Hired",39,11,"Corporate Counsel",4,"D. Patel",3.1,"Yes",35
518033,"Elijah","Cranorton","Male",700190,2024-02-28,"LinkedIn","Final Interview",33,9,"Operations Manager",4,"K. Brown",2.2,NA,NA
518034,"Aria","Emuquist","Female",700957,2026-01-12,"Career Site","Interview",13,4,"IT Support Specialist",1,"J. Watson",4.5,NA,NA
518035,"Mia","Bennenman","Female",702125,2025-03-15,"LinkedIn","Applied",2,1,"Chief Operating Officer",9,"D. Patel",NA,NA,NA
518036,"Nora","Willridge","Female",700645,2024-12-30,"LinkedIn","Offer Extended",4,2,"Software Engineer I",1,"M. Davis",3.7,"No",70
518037,"Reese","Barubry","Female",701806,2024-06-27,"Campus","Phone Screen",26,7,"Digital Marketing Manager",3,"S. Lee",NA,NA,NA
518038,"Riley","Parkoquist","Female",701195,2024-03-01,"Referral","Phone Screen",30,8,"Sales Manager",4,"S. Lee",NA,NA,NA
518039,"Elijah","Caldwawell","Male",701020,2024-05-06,"LinkedIn","Final Interview",23,6,"HR Manager",4,"T. Nguyen",4,NA,NA
518040,"Alex","Foxiberg","Female",702275,2024-06-30,"Referral","Phone Screen",31,8,"Director of Sales",6,"S. Lee",NA,NA,NA
518041,"Ariel","Kingiwood","Male",700146,2025-01-10,"Career Site","Final Interview",29,8,"Account Executive",2,"K. Brown",3.4,NA,NA
518042,"Kayla","Fordleyham","Female",701299,2025-07-15,"Internal","Applied",25,7,"Marketing Specialist",1,"M. Davis",NA,NA,NA
518043,"Juliana","Westinbrook","Female",700933,2025-11-24,"Career Site","Hired",21,6,"HR Generalist",2,"T. Nguyen",2.2,"Yes",62
518044,"Brooklyn","Oakham","Female",702506,2025-02-08,"Career Site","Final Interview",21,6,"HR Generalist",2,"K. Brown",3.9,NA,NA
518045,"Aiden","Grantustone","Male",700590,2024-06-10,"Referral","Phone Screen",17,5,"Senior Financial Analyst",3,"K. Brown",NA,NA,NA
518046,"Simon","Colewellmont","Male",701525,2024-02-17,"LinkedIn","Phone Screen",20,6,"HR Coordinator",1,"A. Carter",NA,NA,NA
518047,"Elizabeth","Wreniby","Female",701547,2024-04-07,"Career Site","Interview",32,9,"Operations Analyst",2,"D. Patel",3.8,NA,NA
518048,"Bella","Easterberg","Female",700749,2024-10-13,"Campus","Applied",13,4,"IT Support Specialist",1,"S. Lee",NA,NA,NA
518049,"Leo","Blackerlin","Male",702182,2025-04-28,"LinkedIn","Rejected",24,6,"Director of HR",6,"S. Lee",3.8,NA,NA
518050,"Carmen","Silvererland","Female",702505,2026-02-18,"Indeed","Phone Screen",21,6,"HR Generalist",2,"A. Carter",NA,NA,NA
518051,"Kennedy","Oakleylin","Female",700511,2025-12-05,"Indeed","Offer Extended",23,6,"HR Manager",4,"A. Carter",3.1,"No",21
518052,"Stella","Finarwood","Female",702721,2025-10-31,"Internal","Rejected",1,1,"Chief Executive Officer",10,"D. Patel",3.6,NA,NA
518053,"Ashley","Bellerwall","Non-Binary",702008,2025-03-10,"Referral","Hired",1,1,"Chief Executive Officer",10,"T. Nguyen",3.3,"Yes",45
518054,"Carla","Rainerwood","Female",700180,2024-03-27,"Career Site","Hired",30,8,"Sales Manager",4,"D. Patel",3.7,"Yes",25
518055,"Zachary","Roseorham","Male",702256,2026-01-04,"Career Site","Interview",28,8,"Sales Development Representative",1,"M. Davis",3,NA,NA
518056,"Dakota","Willanstead","Female",700717,2025-01-16,"Campus","Hired",21,6,"HR Generalist",2,"S. Lee",3.8,"Yes",64
518057,"Delilah","Langenstrom","Female",701488,2024-06-15,"LinkedIn","Phone Screen",18,5,"Finance Manager",4,"T. Nguyen",NA,NA,NA
518058,"Rose","Deltonman","Female",700961,2024-10-21,"Indeed","Rejected",20,6,"HR Coordinator",1,"K. Brown",3.3,NA,NA
518059,"Logan","Mononcroft","Male",701462,2024-09-09,"LinkedIn","Rejected",33,9,"Operations Manager",4,"S. Lee",2.6,NA,NA
518060,"Oliver","Goldonham","Male",702658,2024-03-20,"LinkedIn","Rejected",32,9,"Operations Analyst",2,"J. Watson",4.4,NA,NA
518061,"Quinn","Langstead","Female",701496,2024-10-12,"Referral","Applied",13,4,"IT Support Specialist",1,"K. Brown",NA,NA,NA
518062,"Bella","Springsonlin","Female",700061,2025-10-10,"LinkedIn","Applied",39,11,"Corporate Counsel",4,"S. Lee",NA,NA,NA
518063,"Vincent","Darnormont","Male",702244,2025-01-04,"Career Site","Rejected",33,9,"Operations Manager",4,"M. Davis",3.6,NA,NA
518064,"Blake","Chandleyman","Male",700651,2024-07-16,"Networking Event","Rejected",23,6,"HR Manager",4,"S. Lee",4.7,NA,NA
518065,"Grace","Ellerlin","Female",701393,2024-02-04,"Indeed","Withdrawn",38,11,"Legal Analyst",2,"T. Nguyen",NA,NA,NA
518066,"Alex","Chandetton","Female",701405,2024-06-06,"Career Site","Offer Extended",8,2,"Director of Engineering",6,"S. Lee",3.3,"No",12
518067,"Jack","Hayonbry","Male",701073,2026-01-20,"LinkedIn","Offer Extended",2,1,"Chief Operating Officer",9,"D. Patel",2.2,"Pending",43
518068,"Charles","Langanham","Male",701089,2026-02-15,"Campus","Offer Extended",16,5,"Financial Analyst",2,"J. Watson",2.3,"Pending",56
518069,"Lane","Bennettcroft","Female",700623,2026-02-05,"Indeed","Hired",40,11,"General Counsel",8,"T. Nguyen",4.2,"Yes",19
518070,"Micah","Windarson","Female",700145,2025-02-03,"LinkedIn","Interview",39,11,"Corporate Counsel",4,"S. Lee",2.2,NA,NA
518071,"Theodore","Blakeormond","Male",702786,2024-06-20,"Referral","Final Interview",33,9,"Operations Manager",4,"T. Nguyen",3.5,NA,NA
518072,"George","Deloshire","Male",700198,2025-12-11,"LinkedIn","Interview",1,1,"Chief Executive Officer",10,"S. Lee",2.2,NA,NA
518073,"Carmen","Barubry","Female",701896,2025-05-05,"Career Site","Applied",1,1,"Chief Executive Officer",10,"T. Nguyen",NA,NA,NA
518074,"Hudson","Beckisen","Male",702000,2026-01-13,"Indeed","Withdrawn",18,5,"Finance Manager",4,"D. Patel",NA,NA,NA
518075,"Drew","Pineuwin","Female",700806,2024-09-20,"Indeed","Final Interview",34,9,"Director of Operations",6,"S. Lee",2.1,NA,NA
518076,"Olivia","Finingmond","Female",701396,2024-12-20,"LinkedIn","Offer Extended",17,5,"Senior Financial Analyst",3,"S. Lee",3.9,"No",22
518077,"Oliver","Eastinlin","Non-Binary",700398,2025-08-05,"Campus","Applied",3,1,"Vice President",8,"T. Nguyen",NA,NA,NA
518078,"Hailey","Westason","Female",702736,2025-09-22,"Career Site","Interview",25,7,"Marketing Specialist",1,"D. Patel",2.9,NA,NA
518079,"Albert","Hawkanberg","Male",700923,2024-02-20,"Referral","Interview",26,7,"Digital Marketing Manager",3,"R. Thomas",3.8,NA,NA
518080,"Daniel","Blakeleysen","Male",702142,2024-03-23,"LinkedIn","Final Interview",40,11,"General Counsel",8,"R. Thomas",4,NA,NA
518081,"Grace","Westlinman","Female",702569,2024-11-25,"Agency","Interview",7,2,"Engineering Manager",4,"A. Carter",3.4,NA,NA
518082,"Gavin","Coleunlin","Non-Binary",701504,2024-10-31,"Career Site","Rejected",9,3,"Product Analyst",2,"A. Carter",4.5,NA,NA
518083,"Ella","Bramonquist","Female",701374,2024-04-18,"LinkedIn","Applied",25,7,"Marketing Specialist",1,"M. Davis",NA,NA,NA
518084,"Sage","Blackellin","Male",700674,2025-10-18,"Referral","Interview",33,9,"Operations Manager",4,"T. Nguyen",2.2,NA,NA
518085,"Owen","Valeanson","Male",702016,2025-01-21,"Career Site","Applied",12,3,"Director of Product",6,"S. Lee",NA,NA,NA
518086,"Oliver","Hallelley","Male",700679,2024-07-08,"Indeed","Interview",7,2,"Engineering Manager",4,"T. Nguyen",3.4,NA,NA
518087,"Kendall","Burnwellcott","Female",700702,2025-01-21,"Indeed","Offer Extended",32,9,"Operations Analyst",2,"K. Brown",4.3,"Pending",39
518088,"Aisha","Kingbrook","Female",701505,2024-01-16,"Indeed","Phone Screen",18,5,"Finance Manager",4,"M. Davis",NA,NA,NA
518089,"Kennedy","Camocroft","Female",701052,2025-10-30,"LinkedIn","Offer Extended",19,5,"Director of Finance",6,"J. Watson",3.2,"Pending",23
518090,"Kayla","Eastlinmere","Female",700636,2025-10-06,"LinkedIn","Rejected",24,6,"Director of HR",6,"K. Brown",3.9,NA,NA
518091,"Dakota","Dalenbrook","Female",700904,2024-08-04,"LinkedIn","Offer Extended",38,11,"Legal Analyst",2,"D. Patel",3.1,"Pending",20
518092,"Gavin","Fairowall","Male",701100,2024-06-28,"Campus","Withdrawn",24,6,"Director of HR",6,"K. Brown",NA,NA,NA
518093,"Charlie","Foxaway","Female",702570,2025-03-18,"Referral","Phone Screen",30,8,"Sales Manager",4,"D. Patel",NA,NA,NA
518094,"Mia","Hayelldale","Female",701245,2024-08-20,"Agency","Rejected",7,2,"Engineering Manager",4,"K. Brown",3.6,NA,NA
518095,"Rebecca","Crossarmont","Female",701587,2024-05-11,"Indeed","Applied",11,3,"Senior Product Manager",4,"A. Carter",NA,NA,NA
518096,"Victoria","Chandleyman","Female",701465,2024-12-25,"Referral","Rejected",35,10,"Customer Support Representative",1,"R. Thomas",4.1,NA,NA
518097,"Diana","Windiley","Female",701582,2024-10-12,"Referral","Rejected",18,5,"Finance Manager",4,"J. Watson",4.7,NA,NA
518098,"Marcus","Reedoward","Non-Binary",700383,2024-06-07,"Indeed","Rejected",25,7,"Marketing Specialist",1,"D. Patel",4.5,NA,NA
518099,"Blair","Quillofield","Male",701143,2024-08-27,"LinkedIn","Phone Screen",15,4,"IT Manager",4,"J. Watson",NA,NA,NA
518100,"Ian","Blackellin","Male",700895,2024-12-22,"Campus","Rejected",26,7,"Digital Marketing Manager",3,"K. Brown",3.6,NA,NA
518101,"Avery","Bennunwell","Female",701601,2025-12-14,"Indeed","Hired",14,4,"Systems Administrator",2,"T. Nguyen",2.2,"Yes",57
518102,"Robert","Bramenton","Male",701680,2025-07-29,"Indeed","Rejected",24,6,"Director of HR",6,"M. Davis",3.5,NA,NA
518103,"Aubrey","Blandostead","Female",702071,2025-11-10,"Internal","Phone Screen",12,3,"Director of Product",6,"R. Thomas",NA,NA,NA
518104,"Bella","Norington","Female",700157,2024-10-18,"LinkedIn","Applied",11,3,"Senior Product Manager",4,"M. Davis",NA,NA,NA
518105,"Kiara","Winterunbry","Female",701592,2025-03-26,"Career Site","Interview",33,9,"Operations Manager",4,"K. Brown",4.8,NA,NA
518106,"Jason","Rockermont","Male",702582,2024-03-31,"Indeed","Interview",26,7,"Digital Marketing Manager",3,"K. Brown",2.6,NA,NA
518107,"Albert","Rockorstead","Male",701718,2025-05-09,"Indeed","Withdrawn",25,7,"Marketing Specialist",1,"A. Carter",NA,NA,NA
518108,"Rowan","Willsonstead","Female",702351,2025-12-05,"Indeed","Rejected",30,8,"Sales Manager",4,"M. Davis",2.2,NA,NA
518109,"Hayden","Quillenstone","Male",701715,2024-08-27,"Internal","Applied",12,3,"Director of Product",6,"S. Lee",NA,NA,NA
518110,"Kingston","Kendsonwin","Male",702713,2025-11-04,"Agency","Phone Screen",23,6,"HR Manager",4,"J. Watson",NA,NA,NA
518111,"Christopher","Darnmond","Male",700259,2026-02-06,"Agency","Interview",15,4,"IT Manager",4,"T. Nguyen",3.3,NA,NA
518112,"Eden","Hayelcroft","Female",700391,2025-01-31,"Career Site","Hired",16,5,"Financial Analyst",2,"J. Watson",4.5,"Yes",84
518113,"Rose","Ashemond","Female",700442,2024-09-15,"LinkedIn","Applied",19,5,"Director of Finance",6,"A. Carter",NA,NA,NA
518114,"William","Ellelwin","Male",702277,2025-09-21,"LinkedIn","Rejected",40,11,"General Counsel",8,"M. Davis",3.2,NA,NA
518115,"Logan","Brightoncott","Male",702278,2025-01-12,"LinkedIn","Rejected",11,3,"Senior Product Manager",4,"A. Carter",2.1,NA,NA
518116,"Anna","Sandsonbrook","Female",701174,2024-04-23,"LinkedIn","Offer Extended",13,4,"IT Support Specialist",1,"A. Carter",3.3,"Pending",22
518117,"Elena","Riverencott","Female",700136,2025-08-26,"LinkedIn","Applied",20,6,"HR Coordinator",1,"T. Nguyen",NA,NA,NA
518118,"Jamie","Meadtoncrest","Male",700748,2026-01-19,"Referral","Offer Extended",26,7,"Digital Marketing Manager",3,"J. Watson",4.3,"Pending",58
518119,"Samantha","Lakearwall","Female",702202,2026-02-20,"Agency","Hired",17,5,"Senior Financial Analyst",3,"S. Lee",4.8,"Yes",41
518120,"Adam","Parkonward","Male",700812,2025-02-06,"Indeed","Rejected",17,5,"Senior Financial Analyst",3,"T. Nguyen",4.9,NA,NA
518121,"Olivia","Camelman","Female",700546,2024-01-26,"Networking Event","Phone Screen",2,1,"Chief Operating Officer",9,"R. Thomas",NA,NA,NA
518122,"Patrick","Kinglinshire","Male",700419,2024-09-21,"Internal","Final Interview",12,3,"Director of Product",6,"A. Carter",4,NA,NA
518123,"Jasmine","Kendelridge","Female",701284,2024-11-07,"Referral","Applied",28,8,"Sales Development Representative",1,"R. Thomas",NA,NA,NA
518124,"Mateo","Meadustead","Male",702663,2024-07-30,"Referral","Interview",10,3,"Product Manager",3,"A. Carter",3,NA,NA
518125,"Hazel","Brightelham","Female",700471,2025-03-20,"Agency","Hired",27,7,"Marketing Director",5,"D. Patel",3,"Yes",47
518126,"Amelia","Norenwell","Female",700479,2024-02-07,"LinkedIn","Rejected",28,8,"Sales Development Representative",1,"T. Nguyen",2.6,NA,NA
518127,"Peyton","Quilliway","Male",702484,2024-07-25,"Referral","Final Interview",9,3,"Product Analyst",2,"R. Thomas",4.4,NA,NA
518128,"Nicholas","Blandwellby","Male",701531,2024-09-22,"LinkedIn","Phone Screen",13,4,"IT Support Specialist",1,"D. Patel",NA,NA,NA
518129,"Sarah","Grantosen","Female",702184,2024-08-19,"Career Site","Offer Extended",21,6,"HR Generalist",2,"K. Brown",2.9,"Pending",29
518130,"Grace","Summerinland","Female",701755,2025-12-10,"LinkedIn","Phone Screen",6,2,"Senior Software Engineer",3,"M. Davis",NA,NA,NA
518131,"Carmen","Quillorland","Female",700623,2026-01-26,"Indeed","Applied",40,11,"General Counsel",8,"T. Nguyen",NA,NA,NA
518132,"Richard","Hallenford","Male",702210,2025-05-12,"Referral","Applied",1,1,"Chief Executive Officer",10,"D. Patel",NA,NA,NA
518133,"Jordan","Oakland","Female",701696,2024-12-26,"Internal","Interview",14,4,"Systems Administrator",2,"D. Patel",4.3,NA,NA
518134,"Sebastian","Grayumond","Male",700872,2025-05-29,"Networking Event","Phone Screen",29,8,"Account Executive",2,"T. Nguyen",NA,NA,NA
518135,"George","Presarwell","Male",701990,2025-07-16,"Agency","Offer Extended",35,10,"Customer Support Representative",1,"R. Thomas",3.5,"Pending",14
