"EmployeeID","FirstName","LastName","Email","Gender","BirthDate","Age","DepartmentID","JobID","JobTitle","JobLevel","LocationID","HireDate","TerminationDate","EmploymentStatus","TerminationType","WorkerType","EmploymentType","Exempt","FTE","RemoteStatus","ManagerID","ManagerName","FinalTenureYears","CurrentSalary","CurrentBonusTarget"
105497,"James","Meadlinbrook","james.meadlinbrook105497@synteccorp.com","Female",1993-10-12,32,7,25,"Marketing Specialist",1,4,2022-12-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101712,"Anna Fairafield",3.25,73488,0
102434,"Kai","Glenlinford","kai.glenlinford102434@synteccorp.com","Female",2002-05-20,23,7,25,"Marketing Specialist",1,8,2022-12-16,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",100805,"Harley Reedwellway",3.23,69082,0
109116,"Oliver","Caldibrook","oliver.caldibrook109116@synteccorp.com","Female",2001-08-11,24,7,25,"Marketing Specialist",1,10,2022-12-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107365,"James Delman",3.2,64304,0
106475,"Ian","Foxustone","ian.foxustone106475@synteccorp.com","Male",1980-08-15,45,7,25,"Marketing Specialist",1,9,2023-01-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106806,"Charlie Cranicott",3.18,54923,0
109082,"Juliana","Valeenstrom","juliana.valeenstrom109082@synteccorp.com","Female",2001-12-27,24,7,25,"Marketing Specialist",1,11,2023-01-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103923,"Ryan Stormwell",3.17,62318,0
104414,"Kayla","Cranicott","kayla.cranicott104414@synteccorp.com","Male",1970-06-15,55,7,25,"Marketing Specialist",1,9,2023-01-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",101485,"Savannah Hartaford",3.16,61729,0
103227,"Grant","Windodale","grant.windodale103227@synteccorp.com","Male",1993-12-13,32,7,25,"Marketing Specialist",1,4,2023-01-20,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",100966,"Samantha Delormond",3.13,65231,0
100840,"Destiny","Barsonley","destiny.barsonley100840@synteccorp.com","Female",1982-12-30,43,7,25,"Marketing Specialist",1,1,2023-01-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",100415,"Patrick Eastenson",3.12,56268,0
106442,"Aiden","Stoneley","aiden.stoneley106442@synteccorp.com","Female",1964-04-08,61,7,25,"Marketing Specialist",1,3,2023-01-26,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107774,"Adrian Silveraquist",3.12,61952,0
109099,"Taylor","Reedlinman","taylor.reedlinman109099@synteccorp.com","Female",1982-01-28,44,7,25,"Marketing Specialist",1,6,2023-02-25,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",103503,"Thomas Rainleyway",3.04,57779,0
107971,"Penelope","Crowlinbry","penelope.crowlinbry107971@synteccorp.com","Male",1985-07-12,40,7,25,"Marketing Specialist",1,12,2023-03-01,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",106164,"Rebecca Clarkeshire",3.02,50995,0
106684,"Rowan","Windstrom","rowan.windstrom106684@synteccorp.com","Male",1982-09-14,43,7,25,"Marketing Specialist",1,10,2023-03-09,2025-01-03,"Terminated","Involuntary","Employee","Regular",TRUE,1,"Hybrid",102743,"Diana Reedingmont",1.82,64560,0
103631,"Madison","Chandmere","madison.chandmere103631@synteccorp.com","Female",1965-08-21,60,7,25,"Marketing Specialist",1,5,2023-04-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103925,"Ella Valeunley",2.91,53968,0
102794,"Roman","Ashettstead","roman.ashettstead102794@synteccorp.com","Female",2000-10-24,25,7,25,"Marketing Specialist",1,2,2023-04-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106800,"Theodore Rainistrom",2.9,45808,0
102121,"Jessica","Windoberg","jessica.windoberg102121@synteccorp.com","Female",1964-03-24,61,7,25,"Marketing Specialist",1,11,2023-05-26,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Hybrid",104132,"Anthony Darnerfield",2.79,54194,0
105862,"Mia","Kendashire","mia.kendashire105862@synteccorp.com","Female",2004-11-28,21,7,25,"Marketing Specialist",1,1,2023-05-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100522,"Jasmine Stoneanmont",2.79,62978,0
106459,"Daniel","Valeettworth","daniel.valeettworth106459@synteccorp.com","Male",1975-11-09,50,7,25,"Marketing Specialist",1,12,2023-05-28,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",108165,"Jackson Grayden",2.78,49156,0
103753,"Jasmine","Brightby","jasmine.brightby103753@synteccorp.com","Female",1964-12-06,61,7,25,"Marketing Specialist",1,11,2023-06-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",100571,"Alan Emham",2.76,57167,0
102751,"Evelyn","Lakeincott","evelyn.lakeincott102751@synteccorp.com","Female",1977-11-17,48,7,25,"Marketing Specialist",1,8,2023-06-11,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",109686,"Valentina Riveronstead",2.75,66877,0
108217,"Dakota","Cranbry","dakota.cranbry108217@synteccorp.com","Male",1974-12-03,51,7,25,"Marketing Specialist",1,10,2023-06-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",109753,"Aaron Springlinwin",2.69,55301,0
104748,"Ruby","Blakeomore","ruby.blakeomore104748@synteccorp.com","Male",1990-06-17,35,7,25,"Marketing Specialist",1,7,2023-07-02,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",109192,"Hudson Grayihart",2.69,66650,0
103488,"Charles","Stormistead","charles.stormistead103488@synteccorp.com","Male",1996-07-24,29,7,25,"Marketing Specialist",1,8,2023-07-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103667,"Kiara Clarkettward",2.68,63851,0
109151,"Autumn","Westwellwood","autumn.westwellwood109151@synteccorp.com","Female",1977-05-26,48,7,25,"Marketing Specialist",1,5,2023-08-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108588,"Penelope Fordinbrook",2.59,57927,0
102470,"Morgan","Caldwelbry","morgan.caldwelbry102470@synteccorp.com","Female",1967-12-08,58,7,25,"Marketing Specialist",1,8,2023-08-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",101144,"Hailey Clarktonton",2.57,51804,0
102899,"Jack","Riveringwell","jack.riveringwell102899@synteccorp.com","Female",2004-12-14,21,7,25,"Marketing Specialist",1,12,2023-08-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",102636,"Adrian Halltonridge",2.57,54501,0
103373,"Faith","Rowacott","faith.rowacott103373@synteccorp.com","Male",1987-05-24,38,7,25,"Marketing Specialist",1,1,2023-08-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100010,"Stella Riveriway",2.57,61625,0
102131,"Finley","Chandleyman","finley.chandleyman102131@synteccorp.com","Female",2002-06-07,23,7,25,"Marketing Specialist",1,3,2023-08-18,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Onsite",103274,"Alexander Dalunmore",2.56,48146,0
102024,"Drew","Parkumore","drew.parkumore102024@synteccorp.com","Female",1966-07-26,59,7,25,"Marketing Specialist",1,1,2023-09-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101144,"Hailey Clarktonton",2.45,62910,0
109654,"Brandon","Norsonton","brandon.norsonton109654@synteccorp.com","Male",2001-06-21,24,7,25,"Marketing Specialist",1,11,2023-10-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106164,"Rebecca Clarkeshire",2.41,52652,0
108907,"Jeremiah","Halleymond","jeremiah.halleymond108907@synteccorp.com","Male",1964-06-28,61,7,25,"Marketing Specialist",1,3,2023-10-17,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Onsite",105730,"Nicholas Delelldale",2.39,49760,0
106924,"Diana","Wolfofield","diana.wolfofield106924@synteccorp.com","Female",1984-12-13,41,7,25,"Marketing Specialist",1,11,2023-10-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106806,"Charlie Cranicott",2.36,66647,0
102689,"Sarah","Stormabrook","sarah.stormabrook102689@synteccorp.com","Male",2002-12-26,23,7,25,"Marketing Specialist",1,11,2023-10-31,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",101625,"Christian Camawall",2.36,55331,0
102418,"Penelope","Fairunberg","penelope.fairunberg102418@synteccorp.com","Female",1974-11-14,51,7,25,"Marketing Specialist",1,1,2023-11-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106129,"Jose Crowellcott",2.33,51628,0
108003,"David","Presabry","david.presabry108003@synteccorp.com","Female",1963-02-11,63,7,25,"Marketing Specialist",1,9,2023-11-15,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103773,"Phoenix Northunwell",2.32,68945,0
100002,"Preston","Presosen","preston.presosen100002@synteccorp.com","Female",1981-04-14,44,7,25,"Marketing Specialist",1,10,2023-11-20,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Hybrid",109723,"Caroline Parkellin",2.3,68758,0
108750,"Sophia","Calderquist","sophia.calderquist108750@synteccorp.com","Non-Binary",1975-06-24,50,7,25,"Marketing Specialist",1,11,2023-11-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107754,"Charlie Longanberg",2.3,46599,0
109384,"Ruby","Foxufield","ruby.foxufield109384@synteccorp.com","Female",1983-08-28,42,7,25,"Marketing Specialist",1,6,2023-12-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109290,"Xavier Barsonham",2.27,71302,0
109781,"Ruby","Sandtonway","ruby.sandtonway109781@synteccorp.com","Male",1990-05-04,35,7,25,"Marketing Specialist",1,3,2023-12-12,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Hybrid",102598,"Erica Langeden",2.24,72980,0
109236,"Ethan","Whiticrest","ethan.whiticrest109236@synteccorp.com","Male",1995-02-06,31,7,25,"Marketing Specialist",1,2,2023-12-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",104982,"Felix Pinearworth",2.22,48828,0
103449,"Jordan","Roseorway","jordan.roseorway103449@synteccorp.com","Female",1963-12-18,62,7,25,"Marketing Specialist",1,9,2024-01-20,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",101301,"Penelope Craniwin",2.13,49778,0
102208,"Rowan","Lakeelquist","rowan.lakeelquist102208@synteccorp.com","Male",1995-04-28,30,7,25,"Marketing Specialist",1,2,2024-01-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",104903,"Eli Valelinford",2.11,44617,0
100740,"Cole","Blakeelquist","cole.blakeelquist100740@synteccorp.com","Male",2002-05-03,23,7,25,"Marketing Specialist",1,11,2024-02-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107909,"Emma Oaklinlin",2.07,47363,0
102285,"Addison","Emeham","addison.emeham102285@synteccorp.com","Female",1987-09-30,38,7,25,"Marketing Specialist",1,3,2024-02-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106357,"Faith Maranway",2.06,48245,0
105317,"Claire","Millsonland","claire.millsonland105317@synteccorp.com","Female",1992-03-20,33,7,25,"Marketing Specialist",1,3,2024-02-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",104269,"Reese Torrorwall",2.05,50493,0
106948,"Sydney","Barsonley","sydney.barsonley106948@synteccorp.com","Male",1975-10-23,50,7,25,"Marketing Specialist",1,10,2024-02-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",100571,"Alan Emham",2.04,62265,0
106305,"Alicia","Burnanton","alicia.burnanton106305@synteccorp.com","Male",1975-01-20,51,7,25,"Marketing Specialist",1,12,2024-03-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107518,"Harper Blakeaden",2.02,51398,0
100767,"Rose","Crowtonland","rose.crowtonland100767@synteccorp.com","Male",1966-09-07,59,7,25,"Marketing Specialist",1,2,2024-03-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105131,"Gabriella Wrenerwin",2.01,45630,0
109294,"Elena","Camlinby","elena.camlinby109294@synteccorp.com","Female",1972-07-07,53,7,25,"Marketing Specialist",1,11,2024-03-05,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107518,"Harper Blakeaden",2.01,55333,0
105127,"Leo","Hallorquist","leo.hallorquist105127@synteccorp.com","Female",1985-10-24,40,7,25,"Marketing Specialist",1,4,2024-03-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",105400,"Rose Swanwelley",2,65167,0
100056,"Joel","Marorbry","joel.marorbry100056@synteccorp.com","Female",1962-06-05,63,7,25,"Marketing Specialist",1,6,2024-03-17,NA,"Active",NA,"Employee","Regular",TRUE,0.8,"Remote",100522,"Jasmine Stoneanmont",1.98,78481,0
102752,"Mia","Thornistone","mia.thornistone102752@synteccorp.com","Female",1997-05-18,28,7,25,"Marketing Specialist",1,1,2024-03-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108020,"Andrew Windsonmere",1.95,60753,0
109461,"Jayden","Wrenelthorne","jayden.wrenelthorne109461@synteccorp.com","Female",1985-04-06,40,7,25,"Marketing Specialist",1,9,2024-04-25,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",109772,"Ashley Oakelden",1.87,50665,0
105006,"Chloe","Hartleyman","chloe.hartleyman105006@synteccorp.com","Female",1989-03-09,37,7,25,"Marketing Specialist",1,2,2024-06-04,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Hybrid",101607,"Nicole Barcroft",1.76,44947,0
102018,"Benjamin","Blackquist","benjamin.blackquist102018@synteccorp.com","Female",1962-09-07,63,7,25,"Marketing Specialist",1,12,2024-06-08,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106357,"Faith Maranway",1.75,57478,0
103454,"Isaac","Radinghart","isaac.radinghart103454@synteccorp.com","Female",1980-10-06,45,7,25,"Marketing Specialist",1,3,2024-06-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",109725,"Jade Meaderman",1.74,48189,0
103419,"Victor","Silverlinlin","victor.silverlinlin103419@synteccorp.com","Female",1980-07-03,45,7,25,"Marketing Specialist",1,5,2024-06-22,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",105739,"Jonathan Westingridge",1.72,50612,0
103500,"Eli","Stoneton","eli.stoneton103500@synteccorp.com","Female",2004-11-04,21,7,25,"Marketing Specialist",1,4,2024-06-27,NA,"Active",NA,"Employee","Temporary",TRUE,1,"Onsite",109982,"Elizabeth Preselson",1.7,57245,0
101024,"Benjamin","Roseway","benjamin.roseway101024@synteccorp.com","Female",1971-04-04,54,7,25,"Marketing Specialist",1,2,2024-07-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103930,"Genesis Yorkellwall",1.66,47912,0
105376,"Seth","Swanansen","seth.swanansen105376@synteccorp.com","Male",1991-04-19,34,7,25,"Marketing Specialist",1,6,2024-08-15,NA,"Active",NA,"Contractor","Temporary",TRUE,1,"Onsite",106387,"River Valeettworth",1.57,71992,0
108359,"Christian","Millindale","christian.millindale108359@synteccorp.com","Male",2001-07-23,24,7,25,"Marketing Specialist",1,2,2024-08-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",105666,"Cameron Darnellmond",1.55,58106,0
107139,"Juliana","Deltonman","juliana.deltonman107139@synteccorp.com","Male",1990-08-31,35,7,25,"Marketing Specialist",1,11,2024-08-26,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Onsite",103655,"Jennifer Barenden",1.54,65466,0
106417,"Lucy","Emingley","lucy.emingley106417@synteccorp.com","Male",1966-12-29,59,7,25,"Marketing Specialist",1,1,2024-09-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102678,"Cameron Hallenford",1.48,63265,0
109397,"Kai","Blakeanmond","kai.blakeanmond109397@synteccorp.com","Female",1971-01-17,55,7,25,"Marketing Specialist",1,12,2024-09-19,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102501,"Madeline Caldweman",1.47,46642,0
104257,"Reese","Northenward","reese.northenward104257@synteccorp.com","Male",1994-08-10,31,7,25,"Marketing Specialist",1,10,2024-09-25,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106759,"Hailey Beckwell",1.45,66320,0
103163,"Caroline","Northercrest","caroline.northercrest103163@synteccorp.com","Female",1987-04-01,38,7,25,"Marketing Specialist",1,7,2024-10-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",104903,"Eli Valelinford",1.42,65283,0
104666,"Brian","Barleyton","brian.barleyton104666@synteccorp.com","Female",1976-04-24,49,7,25,"Marketing Specialist",1,7,2024-10-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",103375,"Gabriel Adlerlinson",1.38,51169,0
107084,"Jose","Pineingcrest","jose.pineingcrest107084@synteccorp.com","Male",1973-04-13,52,7,25,"Marketing Specialist",1,9,2024-10-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106600,"Claire Fordenlin",1.38,52487,0
104065,"Theodore","Wolftonshire","theodore.wolftonshire104065@synteccorp.com","Male",1996-02-01,30,7,25,"Marketing Specialist",1,2,2024-10-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106806,"Charlie Cranicott",1.37,65524,0
107680,"Rachel","Norleystrom","rachel.norleystrom107680@synteccorp.com","Female",1999-01-08,27,7,25,"Marketing Specialist",1,9,2024-11-15,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Onsite",107500,"Nora Marettcrest",1.32,54920,0
107584,"Liam","Stoneanmore","liam.stoneanmore107584@synteccorp.com","Male",2002-06-17,23,7,25,"Marketing Specialist",1,7,2024-11-21,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",106164,"Rebecca Clarkeshire",1.3,51880,0
102211,"Alan","Lakeleymont","alan.lakeleymont102211@synteccorp.com","Male",1991-08-08,34,7,25,"Marketing Specialist",1,11,2024-12-10,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",106198,"Kendall Foxifield",1.25,58638,0
100238,"Addison","Darneland","addison.darneland100238@synteccorp.com","Female",1962-07-30,63,7,25,"Marketing Specialist",1,3,2024-12-23,NA,"Active",NA,"Contractor","Regular",TRUE,1,"Hybrid",109956,"Lucy Barunmont",1.21,49509,0
103845,"Aria","Eastoquist","aria.eastoquist103845@synteccorp.com","Female",1965-08-22,60,7,25,"Marketing Specialist",1,3,2024-12-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",105514,"Clara Emiworth",1.19,65978,0
102644,"Kiara","Crowanwin","kiara.crowanwin102644@synteccorp.com","Female",1974-04-11,51,7,25,"Marketing Specialist",1,10,2025-01-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103011,"Benjamin Emewood",1.16,56118,0
105562,"Jasmine","Lakeanwell","jasmine.lakeanwell105562@synteccorp.com","Female",1980-07-29,45,7,25,"Marketing Specialist",1,1,2025-02-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",106244,"Maria Sandsonbrook",1.06,58029,0
109891,"Andrew","Rockleyman","andrew.rockleyman109891@synteccorp.com","Female",1994-02-17,32,7,25,"Marketing Specialist",1,11,2025-02-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103286,"Diana Darnarman",1.04,48102,0
106085,"Nicholas","Swanmore","nicholas.swanmore106085@synteccorp.com","Female",2002-08-22,23,7,25,"Marketing Specialist",1,6,2025-03-04,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103276,"Ashley Greenanhart",1.02,59240,0
100972,"Richard","Foxaman","richard.foxaman100972@synteccorp.com","Male",1985-07-04,40,7,25,"Marketing Specialist",1,1,2025-03-19,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Remote",103970,"Angela Hallinford",0.98,55222,0
105888,"Kyle","Chandinberg","kyle.chandinberg105888@synteccorp.com","Male",1989-11-19,36,7,25,"Marketing Specialist",1,8,2025-03-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",103149,"Preston Beckorbry",0.95,61505,0
105141,"Simon","Rocklinmore","simon.rocklinmore105141@synteccorp.com","Male",1982-04-22,43,7,25,"Marketing Specialist",1,3,2025-04-06,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",102423,"Simon Hartingridge",0.93,49959,0
105449,"Owen","Bennelman","owen.bennelman105449@synteccorp.com","Male",1995-10-23,30,7,25,"Marketing Specialist",1,6,2025-04-12,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103704,"Eliana Caldwonby",0.91,69878,0
100384,"Aisha","Grayihart","aisha.grayihart100384@synteccorp.com","Male",1975-06-14,50,7,25,"Marketing Specialist",1,3,2025-04-19,NA,"Active",NA,"Employee","Regular",TRUE,0.6,"Onsite",104338,"Connor Longsoncroft",0.89,47913,0
102262,"Colin","Haythorne","colin.haythorne102262@synteccorp.com","Male",1969-06-11,56,7,25,"Marketing Specialist",1,2,2025-05-09,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100522,"Jasmine Stoneanmont",0.84,49843,0
104952,"Aaron","Lakeelwin","aaron.lakeelwin104952@synteccorp.com","Female",1985-05-23,40,7,25,"Marketing Specialist",1,1,2025-05-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",105514,"Clara Emiworth",0.82,45342,0
100015,"Isabella","Valeinquist","isabella.valeinquist100015@synteccorp.com","Female",1967-04-08,58,7,25,"Marketing Specialist",1,9,2025-05-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",107518,"Harper Blakeaden",0.79,50356,0
101324,"River","Blakeiberg","river.blakeiberg101324@synteccorp.com","Male",1967-08-13,58,7,25,"Marketing Specialist",1,6,2025-06-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107644,"Daniel Ashingridge",0.75,60327,0
105644,"Bella","Wardtonstrom","bella.wardtonstrom105644@synteccorp.com","Male",1983-09-30,42,7,25,"Marketing Specialist",1,7,2025-06-13,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",109771,"Caleb Chandelden",0.74,62363,0
101335,"Ella","Emingley","ella.emingley101335@synteccorp.com","Female",1997-10-17,28,7,25,"Marketing Specialist",1,1,2025-06-24,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",106441,"Sawyer Oakecroft",0.71,59703,0
109156,"Riley","Emanman","riley.emanman109156@synteccorp.com","Male",1989-08-19,36,7,25,"Marketing Specialist",1,4,2025-07-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103870,"Ariel Burntonway",0.64,60059,0
105382,"Eliana","Whitsonmond","eliana.whitsonmond105382@synteccorp.com","Male",1965-01-01,61,7,25,"Marketing Specialist",1,10,2025-07-27,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107313,"Austin Pressonworth",0.62,56656,0
102779,"Anna","Longerthorne","anna.longerthorne102779@synteccorp.com","Male",2000-06-21,25,7,25,"Marketing Specialist",1,3,2025-07-28,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",102636,"Adrian Halltonridge",0.62,53800,0
102103,"Michael","Glentonberg","michael.glentonberg102103@synteccorp.com","Female",1998-03-24,27,7,25,"Marketing Specialist",1,8,2025-07-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104175,"Avery Roseawall",0.61,44526,0
103738,"Autumn","Hawkwood","autumn.hawkwood103738@synteccorp.com","Female",1973-07-07,52,7,25,"Marketing Specialist",1,2,2025-08-11,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107151,"Paige Bennufield",0.58,47905,0
108195,"Skyler","Foximond","skyler.foximond108195@synteccorp.com","Male",1974-05-27,51,7,25,"Marketing Specialist",1,7,2025-08-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",101301,"Penelope Craniwin",0.56,61404,0
104835,"Valentina","Darnindale","valentina.darnindale104835@synteccorp.com","Male",1966-11-22,59,7,25,"Marketing Specialist",1,9,2025-08-30,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",101712,"Anna Fairafield",0.53,66549,0
101153,"Jacob","Goldelby","jacob.goldelby101153@synteccorp.com","Female",1993-08-22,32,7,25,"Marketing Specialist",1,1,2025-09-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",108678,"William Eastinlin",0.5,51907,0
103516,"Caleb","Becklinridge","caleb.becklinridge103516@synteccorp.com","Female",1974-08-04,51,7,25,"Marketing Specialist",1,11,2025-09-22,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",105284,"Ava Blakeerfield",0.46,50361,0
101218,"Lily","Roseunham","lily.roseunham101218@synteccorp.com","Female",2000-06-04,25,7,25,"Marketing Specialist",1,1,2025-09-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",108020,"Andrew Windsonmere",0.44,49612,0
105240,"Simon","Hartelford","simon.hartelford105240@synteccorp.com","Female",1999-01-15,27,7,25,"Marketing Specialist",1,7,2025-10-14,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",107114,"Stella Carorley",0.4,63873,0
102486,"Grace","Yorkberg","grace.yorkberg102486@synteccorp.com","Male",2003-10-03,22,7,25,"Marketing Specialist",1,1,2025-10-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",101950,"Jack Caldawall",0.39,50710,0
108654,"Angela","Foxarward","angela.foxarward108654@synteccorp.com","Male",1970-03-16,55,7,25,"Marketing Specialist",1,10,2025-10-18,NA,"Active",NA,"Employee","Regular",TRUE,1,"Remote",108424,"Stephen Clarkuward",0.39,52941,0
103832,"Jamie","Northettwell","jamie.northettwell103832@synteccorp.com","Female",1989-05-03,36,7,25,"Marketing Specialist",1,6,2025-10-29,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",100010,"Stella Riveriway",0.36,63827,0
100959,"Maria","Wolfunworth","maria.wolfunworth100959@synteccorp.com","Female",1997-06-09,28,7,25,"Marketing Specialist",1,7,2025-10-31,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",107221,"Rachel Oakecroft",0.36,58088,0
106210,"Lucas","Eastsonwin","lucas.eastsonwin106210@synteccorp.com","Non-Binary",1991-10-25,34,7,25,"Marketing Specialist",1,8,2025-11-16,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103286,"Diana Darnarman",0.31,56377,0
107989,"Claire","Stormerway","claire.stormerway107989@synteccorp.com","Male",2003-12-26,22,7,25,"Marketing Specialist",1,9,2025-12-03,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",107940,"Elizabeth Burnley",0.27,50281,0
105705,"Chloe","Quillomore","chloe.quillomore105705@synteccorp.com","Female",1965-09-22,60,7,25,"Marketing Specialist",1,4,2025-12-07,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",102908,"Valentina Lakeerden",0.25,59401,0
103273,"Hazel","Grantunman","hazel.grantunman103273@synteccorp.com","Male",1975-02-18,51,7,25,"Marketing Specialist",1,6,2025-12-17,NA,"Active",NA,"Employee","Regular",TRUE,1,"Hybrid",103710,"Scarlett Caringcroft",0.23,73270,0
102111,"Kingston","Winterorwall","kingston.winterorwall102111@synteccorp.com","Female",1984-08-23,41,7,25,"Marketing Specialist",1,9,2025-12-23,NA,"Active",NA,"Employee","Regular",TRUE,1,"Onsite",104269,"Reese Torrorwall",0.21,60643,0
